sentence,label,,,,,,,,,,,,
とうったえてくることには,43,,,,,,,,,,,,
意味があります。,44,,,,,,,,,,,,
そういうところで,45,,,,,,,,,,,,
あなたの「運命のパートナー」と出逢ったり…,46,,,,,,,,,,,,
もしくは,1,,,,,,,,,,,,
あなたの「運命のパートナー」に,2,,,,,,,,,,,,
つながる「なにか」がそこにあるのです。,3,,,,,,,,,,,,
私たちは誰でも,4,,,,,,,,,,,,
自分の「幸せな未来」につながる道を…,5,,,,,,,,,,,,
予知して、見つける能力を持っています。,6,,,,,,,,,,,,
その予知が,7,,,,,,,,,,,,
あなたの「本当の気持ち」です。,8,,,,,,,,,,,,
「本当の気持ち」は,9,,,,,,,,,,,,
ときに根拠なく湧き上がってきます。,10,,,,,,,,,,,,
そしてときに,11,,,,,,,,,,,,
かなり「とっぴなこと」かもしれません。,12,,,,,,,,,,,,
でもね…,13,,,,,,,,,,,,
「運命のパートナー」を,14,,,,,,,,,,,,
必要としていて,15,,,,,,,,,,,,
ちゃんとスペースを空けているあなたに…,16,,,,,,,,,,,,
宇宙や神さまは…,17,,,,,,,,,,,,
「いちばんぴったりのもの」,18,,,,,,,,,,,,
を必ずおろしてくれる。,19,,,,,,,,,,,,
「では、いまから降ろしますよ！」という,20,,,,,,,,,,,,
チャイムのようなものが…,21,,,,,,,,,,,,
あなたの「本当の気持ち」なのです。,22,,,,,,,,,,,,
あなたの「本当の気持ち」を大切にして…,23,,,,,,,,,,,,
「本当のあなた」として,24,,,,,,,,,,,,
生きることをはじめたとき…,25,,,,,,,,,,,,
あなたの「運命のパートナー」は,26,,,,,,,,,,,,
あなたのところに必ずやってきます。,27,,,,,,,,,,,,
もしくは…,28,,,,,,,,,,,,
あなたはいま,29,,,,,,,,,,,,
気づいてなくても…,30,,,,,,,,,,,,
あなたのすぐそばに,31,,,,,,,,,,,,
すでにいるかもしれません。,32,,,,,,,,,,,,
あなたが愛する人と,33,,,,,,,,,,,,
すばらしい,34,,,,,,,,,,,,
パートナーシップを味わうことを…,35,,,,,,,,,,,,
私はいつも応援しています（*^_^*）,36,,,,,,,,,,,,
あなたがますます,37,,,,,,,,,,,,
幸せで心地よくあることを,38,,,,,,,,,,,,
私はいつも応援しています(*^_^*),39,,,,,,,,,,,,
今日も、ありがとう。,40,,,,,,,,,,,,
いつも、ありがとう。,41,,,,,,,,,,,,
愛あるステキなあなたへ,42,,,,,,,,,,,,
最近の私が,43,,,,,,,,,,,,
改めて感じたことがあります。,44,,,,,,,,,,,,
それは…,45,,,,,,,,,,,,
「運のいい人は,46,,,,,,,,,,,,
生命力（パワー）にあふれている！」,1,,,,,,,,,,,,
たとえば,2,,,,,,,,,,,,
朝早くから,3,,,,,,,,,,,,
きれいにお化粧してキビキビ楽しそうに働いている。,4,,,,,,,,,,,,
一緒にごはんを食べると,5,,,,,,,,,,,,
「これ、おいしいわねえ！」とか,6,,,,,,,,,,,,
「わあ、こういう食べ方もあるのねえ！」とか,7,,,,,,,,,,,,
にぎやかに楽しそうに,8,,,,,,,,,,,,
美味しそうにごはんを食べる。,9,,,,,,,,,,,,
元気な「つやのある声」でお話しする。,10,,,,,,,,,,,,
会えば必ず,11,,,,,,,,,,,,
「おもしろい出来事」を話して,12,,,,,,,,,,,,
お腹がよじれるまで、笑わせてくれる。,13,,,,,,,,,,,,
こんなふうに…,14,,,,,,,,,,,,
元気で,15,,,,,,,,,,,,
「明るいオーラ」にあふれている！,16,,,,,,,,,,,,
もちろん「運のいい人」だって,17,,,,,,,,,,,,
「悩み」や「困ったこと」はあるんですよ。,18,,,,,,,,,,,,
でも、会ったとたんに,19,,,,,,,,,,,,
暗～い顔をして…,20,,,,,,,,,,,,
「はあ、最近、つまらないなあ…」,21,,,,,,,,,,,,
「生きていても、楽しいことなんて、ひとつもない…」,22,,,,,,,,,,,,
「私、こんなつらいことがあってね。,23,,,,,,,,,,,,
あの人がもう許せないのよ」,24,,,,,,,,,,,,
なんて,25,,,,,,,,,,,,
愚痴や泣き言を,26,,,,,,,,,,,,
永遠と聞かせることもない。,27,,,,,,,,,,,,
なぜなら「運のいい人」っていうのは…,28,,,,,,,,,,,,
「悩み」や,29,,,,,,,,,,,,
「困ったこと」だけで,30,,,,,,,,,,,,
心が支配されていないから。,31,,,,,,,,,,,,
「今日も元気に生きてて、ありがたいな」,32,,,,,,,,,,,,
「朝ごはんがおいしくて、うれしいね」,33,,,,,,,,,,,,
「次はどこに遊びに行こうかな？」,34,,,,,,,,,,,,
「今日も、きっとおもしろいことが起こる！」,35,,,,,,,,,,,,
「これから、ますます良くなる！」,36,,,,,,,,,,,,
そっちのほうに,37,,,,,,,,,,,,
メインの気持ちがあって…,38,,,,,,,,,,,,
「悩み」や「困ったこと」は人生のスパイス。,39,,,,,,,,,,,,
そんな「割合」で考えているからこそ…,40,,,,,,,,,,,,
「生命力（パワー）」が強くなる。,41,,,,,,,,,,,,
そういうふうに生きている人は…,42,,,,,,,,,,,,
自分も人も,43,,,,,,,,,,,,
元気にさせることができる。,44,,,,,,,,,,,,
人も、お金も、ツキも引き寄せる。,45,,,,,,,,,,,,
そのことに改めて気が付きました。,46,,,,,,,,,,,,
ぶっちゃけて言うと昔の私は…,1,,,,,,,,,,,,
「悩み」や「困ったこと」で,2,,,,,,,,,,,,
心が占拠されることがありました。,3,,,,,,,,,,,,
なんといいましょうか。,4,,,,,,,,,,,,
「この悩みを常に考えてなきゃいけない…（義務）」,5,,,,,,,,,,,,
とでも、思っていたというか。,6,,,,,,,,,,,,
友人と会っているときでも…,7,,,,,,,,,,,,
恋人と会っているときでも…,8,,,,,,,,,,,,
ドラマを見ているときでも…,9,,,,,,,,,,,,
ふとそのことを思い出して心が暗くなることが多かった。,10,,,,,,,,,,,,
でも、考えれば事態は良くなるのでしょうか？,11,,,,,,,,,,,,
いいえ「生命力（パワー）」が弱くなって,12,,,,,,,,,,,,
体や心に支障がでてきます。,13,,,,,,,,,,,,
（体調不良や病気をしたり老けるのが早くなる…など）,14,,,,,,,,,,,,
そして、もっともっと悪循環にハマっていく。,15,,,,,,,,,,,,
そのことにあるとき気が付いたのですね。,16,,,,,,,,,,,,
「悩み」や「困ったこと」があっても…,17,,,,,,,,,,,,
「生命力（パワー）」,18,,,,,,,,,,,,
を落とさないようにする！,19,,,,,,,,,,,,
生命力（パワー）を落とさないためには…,20,,,,,,,,,,,,
「私なんて」,21,,,,,,,,,,,,
「どうせ私なんか…」,22,,,,,,,,,,,,
と何度も何度も,23,,,,,,,,,,,,
しつこく言ったりしないこと。,24,,,,,,,,,,,,
自分に似合う服やメイク,25,,,,,,,,,,,,
旬のものキラキラしたアクセサリーをつけて,26,,,,,,,,,,,,
「見た目をきれいにすること」を楽しむこと。,27,,,,,,,,,,,,
新鮮な野菜フレッシュなくだもの良質な肉や魚をしっかり食べ良い油や,28,,,,,,,,,,,,
塩分（天然塩）もちゃんと摂ること。,29,,,,,,,,,,,,
「ダイヤモンド」みたいな,30,,,,,,,,,,,,
はじけるスマイル（最高の笑顔）と,31,,,,,,,,,,,,
「開運言葉」を欠かさないこと。,32,,,,,,,,,,,,
「あれを食べにこう！」とか,33,,,,,,,,,,,,
「あそこへ旅行に行きたい！」とか,34,,,,,,,,,,,,
「ごほうびであれを買おうね」とか…,35,,,,,,,,,,,,
「正当な欲」を捨てないこと。,36,,,,,,,,,,,,
このことを,37,,,,,,,,,,,,
ちゃんとやるだけで,38,,,,,,,,,,,,
あなたの運は,39,,,,,,,,,,,,
劇的に良くなっていくのですね。,40,,,,,,,,,,,,
私も、もっともっと,41,,,,,,,,,,,,
「生命力（パワー）」を強くします！,42,,,,,,,,,,,,
みなさんと一緒に,43,,,,,,,,,,,,
ますます幸せになりたいから！,44,,,,,,,,,,,,
あなたがますます,45,,,,,,,,,,,,
幸せで豊かであることを,46,,,,,,,,,,,,
私はいつも応援しています(*^_^*),1,,,,,,,,,,,,
今日も、ありがとう。,2,,,,,,,,,,,,
いつも、ありがとう。,3,,,,,,,,,,,,
愛あるステキなあなたへ,4,,,,,,,,,,,,
いまから書くことは,5,,,,,,,,,,,,
書こうかどうしようか,6,,,,,,,,,,,,
迷っていたのですが…,7,,,,,,,,,,,,
「信じなくてもいいですよシリーズ」,8,,,,,,,,,,,,
ということで,9,,,,,,,,,,,,
ありのままにシェアしようかな…,10,,,,,,,,,,,,
と思いました。,11,,,,,,,,,,,,
実はね…,12,,,,,,,,,,,,
いま私のところに来ているメッセージのひとつに…,13,,,,,,,,,,,,
「パートナーで、あなたの運命が決まる！」,14,,,,,,,,,,,,
っていうものがあるんです。,15,,,,,,,,,,,,
これ、どういうことかというと…,16,,,,,,,,,,,,
「どんな人を,17,,,,,,,,,,,,
パートナーに選ぶかで…,18,,,,,,,,,,,,
その後の運命が決まってくるんだよ」,19,,,,,,,,,,,,
っていうことなんですよね。,20,,,,,,,,,,,,
実はこれから、私たちは…,21,,,,,,,,,,,,
「本当の使命達成」,22,,,,,,,,,,,,
っていう時期に突入していきます。,23,,,,,,,,,,,,
自分が生まれる前から,24,,,,,,,,,,,,
「このことをやろう！」と決めてきたこと。,25,,,,,,,,,,,,
そのために,26,,,,,,,,,,,,
神さまがつけてくださった,27,,,,,,,,,,,,
自分の中にある「魅力」「才能」「知識」などを,28,,,,,,,,,,,,
「惜しみなく出し切って」,29,,,,,,,,,,,,
世の中のお役にたつとともに…,30,,,,,,,,,,,,
自分も「本来の自分」として,31,,,,,,,,,,,,
人生を思うぞんぶん楽しんでいく。,32,,,,,,,,,,,,
そういう時期に突入するときに…,33,,,,,,,,,,,,
「パートナーの存在」,34,,,,,,,,,,,,
というものがものすごく大切になってくるそうです。,35,,,,,,,,,,,,
ちなみに私たちが「新しい時代」で学ぶテーマのひとつに,36,,,,,,,,,,,,
「パートナーシップ」,37,,,,,,,,,,,,
というものがあります。,38,,,,,,,,,,,,
いま、パートナーがいらっしゃる人は,39,,,,,,,,,,,,
これからお互いの「魂の成長」を助けあったり…,40,,,,,,,,,,,,
心を支えあったり、学びあったり…,41,,,,,,,,,,,,
実質的にも,42,,,,,,,,,,,,
お仕事を助けあったりして…,43,,,,,,,,,,,,
「パートナーシップ」を,44,,,,,,,,,,,,
深めていく流れに入るでしょう。,45,,,,,,,,,,,,
そして、いま,46,,,,,,,,,,,,
パートナーがいない人は…,1,,,,,,,,,,,,
8月下旬から秋にかけて…,2,,,,,,,,,,,,
「出逢うチャンス」,3,,,,,,,,,,,,
が高まってくると思います。,4,,,,,,,,,,,,
（※いま出逢っているけれど,5,,,,,,,,,,,,
まだ、恋人関係になっていない方も,6,,,,,,,,,,,,
これから春までに,7,,,,,,,,,,,,
二人の仲が進展する可能性が大いにありますね）,8,,,,,,,,,,,,
そのときに、覚えておいていただきたいのは…,9,,,,,,,,,,,,
「魂が成長しあえるパートナーを選ぶ」,10,,,,,,,,,,,,
ということ。,11,,,,,,,,,,,,
あなたの「使命達成」を応援してくれたり…,12,,,,,,,,,,,,
助けてくれたり…,13,,,,,,,,,,,,
その人の「存在」が,14,,,,,,,,,,,,
あなたのパワーになっていくような人だからこそ…,15,,,,,,,,,,,,
あなたは,16,,,,,,,,,,,,
「本来の自分を生かすこと」,17,,,,,,,,,,,,
ができるのです。,18,,,,,,,,,,,,
愛あるステキなあなたへ,19,,,,,,,,,,,,
ある成功者の方が,20,,,,,,,,,,,,
言っていたことがふと今朝、頭に浮かびました。,21,,,,,,,,,,,,
それはね…,22,,,,,,,,,,,,
「パートナーっていうのは,23,,,,,,,,,,,,
精神レベルが同じ人じゃないと,24,,,,,,,,,,,,
うまくいかないよ」,25,,,,,,,,,,,,
っていうことなんです。,26,,,,,,,,,,,,
例えば、どちらかの魂が成長したら…,27,,,,,,,,,,,,
相手の魂も,28,,,,,,,,,,,,
その影響を受けて,29,,,,,,,,,,,,
一緒に「精神レベル」を上げていこうとする。,30,,,,,,,,,,,,
そういう人でないと…,31,,,,,,,,,,,,
本当の意味で信頼しあったり心を通わせたりお互いの「魂の喜び」を感じあうことが,32,,,,,,,,,,,,
難しくなってしまうそうです。,33,,,,,,,,,,,,
あるとき、心の中で…,34,,,,,,,,,,,,
「この人は、運命のパートナーじゃないな…」,35,,,,,,,,,,,,
とか…,36,,,,,,,,,,,,
「この人とは、そんなに長くは一緒にいないな…」,37,,,,,,,,,,,,
とか…,38,,,,,,,,,,,,
「この人とパートナーでいるは、もうイヤだな…」,39,,,,,,,,,,,,
とか思ってしまうのは…,40,,,,,,,,,,,,
「どちらかの精神レベルが急激に上がったとき」,41,,,,,,,,,,,,
が多いんだそうです。,42,,,,,,,,,,,,
その「成功者の方」は、こうおっしゃっていました。,43,,,,,,,,,,,,
ともかく今後…,44,,,,,,,,,,,,
「パートナーシップ」,45,,,,,,,,,,,,
というものが,46,,,,,,,,,,,,
私たちの魂の成長の,1,,,,,,,,,,,,
ひとつの「カギ」になっていきそうですね。,2,,,,,,,,,,,,
あなたがますます,3,,,,,,,,,,,,
幸せで心地よくあることを,4,,,,,,,,,,,,
私はいつも応援しています(*^_^*),5,,,,,,,,,,,,
今日も、ありがとう。,6,,,,,,,,,,,,
いつも、ありがとう。,7,,,,,,,,,,,,
愛あるステキなあなたへ,8,,,,,,,,,,,,
愛あるステキなあなたへ,9,,,,,,,,,,,,
愛あるステキなあなたへ,10,,,,,,,,,,,,
今回のお話は,11,,,,,,,,,,,,
「とても信じられない話」,12,,,,,,,,,,,,
かもしれませんので…,13,,,,,,,,,,,,
